run_id,seed,repeat_id,dataset_key,dataset_hf_id,hf_model_name,n_labels,f1_avg,dataset,eval_size,model,tool,test_id,n_eval,n_ok,fail_rate,changed_rate,avg_similarity,invariance_rate,acc,f1,acc_clean,f1_clean,drop_acc,drop_f1,time_sec,peak_rss_mb,attack_success_rate,notes
2026-01-09_18-58,46,5,sst2,glue/sst2,distilbert-base-uncased-finetuned-sst-2-english,2,binary,glue/sst2,400,hf_distilbert,textattack,textattack_textfooler,10,9,0.1,0.8888888888888888,0.9284224501775067,,0.1111111111111111,0.0,1.0,1.0,0.8888888888888888,1.0,11.921904,0.0,0.8888888888888888,peak_delta_mb; N_ATTACK=10; query_budget=200; skipped=1; failed=1; success=8; batch_size=32; max_length=256
2026-01-09_18-58,42,1,imdb,imdb,,1,binary,imdb,400,sk_tfidf_lr,clean,clean,400,400,0.0,0.0,1.0,1.0,0.8975,0.9035294117647059,0.8975,0.9035294117647059,0.0,0.0,0.13009953498840332,0.00390625,,peak_delta_mb
2026-01-09_18-58,42,1,imdb,imdb,lvwerra/distilbert-imdb,1,binary,imdb,400,hf_distilbert,clean,clean,400,400,0.0,0.0,1.0,1.0,0.9075,0.910411622276029,0.9075,0.910411622276029,0.0,0.0,3.270232915878296,66.9921875,,batch_size=32; max_length=256; peak_delta_mb
2026-01-09_18-58,43,2,imdb,imdb,,1,binary,imdb,400,sk_tfidf_lr,clean,clean,400,400,0.0,0.0,1.0,1.0,0.8925,0.8883116883116883,0.8925,0.8883116883116883,0.0,0.0,0.12295150756835938,0.0,,peak_delta_mb
2026-01-09_18-58,43,2,imdb,imdb,lvwerra/distilbert-imdb,1,binary,imdb,400,hf_distilbert,clean,clean,400,400,0.0,0.0,1.0,1.0,0.9175,0.9133858267716536,0.9175,0.9133858267716536,0.0,0.0,2.996582269668579,0.12109375,,batch_size=32; max_length=256; peak_delta_mb
2026-01-09_18-58,44,3,imdb,imdb,,1,binary,imdb,400,sk_tfidf_lr,clean,clean,400,400,0.0,0.0,1.0,1.0,0.87,0.8645833333333334,0.87,0.8645833333333334,0.0,0.0,0.12549495697021484,0.0,,peak_delta_mb
2026-01-09_18-58,44,3,imdb,imdb,lvwerra/distilbert-imdb,1,binary,imdb,400,hf_distilbert,clean,clean,400,400,0.0,0.0,1.0,1.0,0.9125,0.9071618037135278,0.9125,0.9071618037135278,0.0,0.0,3.146160840988159,0.0,,batch_size=32; max_length=256; peak_delta_mb
2026-01-09_18-58,45,4,imdb,imdb,,1,binary,imdb,400,sk_tfidf_lr,clean,clean,400,400,0.0,0.0,1.0,1.0,0.8825,0.8810126582278481,0.8825,0.8810126582278481,0.0,0.0,0.21858716011047363,0.0,,peak_delta_mb
2026-01-09_18-58,45,4,imdb,imdb,lvwerra/distilbert-imdb,1,binary,imdb,400,hf_distilbert,clean,clean,400,400,0.0,0.0,1.0,1.0,0.9025,0.8981723237597912,0.9025,0.8981723237597912,0.0,0.0,3.053689956665039,0.0,,batch_size=32; max_length=256; peak_delta_mb
2026-01-09_18-58,46,5,imdb,imdb,,1,binary,imdb,400,sk_tfidf_lr,clean,clean,400,400,0.0,0.0,1.0,1.0,0.895,0.896551724137931,0.895,0.896551724137931,0.0,0.0,0.12749433517456055,0.0,,peak_delta_mb
2026-01-09_18-58,46,5,imdb,imdb,lvwerra/distilbert-imdb,1,binary,imdb,400,hf_distilbert,clean,clean,400,400,0.0,0.0,1.0,1.0,0.8775,0.8765743073047859,0.8775,0.8765743073047859,0.0,0.0,3.021850347518921,0.03125,,batch_size=32; max_length=256; peak_delta_mb
2026-01-09_18-58,42,1,imdb,imdb,,1,binary,imdb,400,sk_tfidf_lr,augly,augly_insert_punct,400,400,0.0,1.0,0.13038392352208508,0.4675,0.47,0.0,0.8975,0.9035294117647059,0.4275,0.9035294117647059,0.150218,0.02,,peak_delta_mb; gen+sk_time; n_ok=400
2026-01-09_18-58,42,1,imdb,imdb,lvwerra/distilbert-imdb,1,binary,imdb,400,hf_distilbert,augly,augly_insert_punct,400,400,0.0,1.0,0.13038392352208508,0.4925,0.5,0.49748743718592964,0.9075,0.910411622276029,0.4075,0.41292418509009937,4.061542,16.496,,peak_delta_mb; gen+hf_time; batch_size=32; max_length=256
2026-01-09_18-58,43,2,imdb,imdb,,1,binary,imdb,400,sk_tfidf_lr,augly,augly_insert_punct,400,400,0.0,1.0,0.1284885563708612,0.5225,0.515,0.0,0.8925,0.8883116883116883,0.37749999999999995,0.8883116883116883,0.180451,0.016,,peak_delta_mb; gen+sk_time; n_ok=400
2026-01-09_18-58,43,2,imdb,imdb,lvwerra/distilbert-imdb,1,binary,imdb,400,hf_distilbert,augly,augly_insert_punct,400,400,0.0,1.0,0.1284885563708612,0.5,0.4825,0.4509283819628647,0.9175,0.9133858267716536,0.435,0.46245744480878886,4.609743,5.297,,peak_delta_mb; gen+hf_time; batch_size=32; max_length=256
2026-01-09_18-58,44,3,imdb,imdb,,1,binary,imdb,400,sk_tfidf_lr,augly,augly_insert_punct,400,400,0.0,1.0,0.1287339429753329,0.51,0.53,0.0,0.87,0.8645833333333334,0.33999999999999997,0.8645833333333334,0.14576,0.008,,peak_delta_mb; gen+sk_time; n_ok=400
2026-01-09_18-58,44,3,imdb,imdb,lvwerra/distilbert-imdb,1,binary,imdb,400,hf_distilbert,augly,augly_insert_punct,400,400,0.0,1.0,0.1287339429753329,0.505,0.5275,0.5013192612137203,0.9125,0.9071618037135278,0.385,0.40584254249980756,3.904948,0.008,,peak_delta_mb; gen+hf_time; batch_size=32; max_length=256
2026-01-09_18-58,45,4,imdb,imdb,,1,binary,imdb,400,sk_tfidf_lr,augly,augly_insert_punct,400,400,0.0,1.0,0.12775247528570008,0.4975,0.515,0.0,0.8825,0.8810126582278481,0.36749999999999994,0.8810126582278481,0.150802,0.023,,peak_delta_mb; gen+sk_time; n_ok=400
2026-01-09_18-58,45,4,imdb,imdb,lvwerra/distilbert-imdb,1,binary,imdb,400,hf_distilbert,augly,augly_insert_punct,400,400,0.0,1.0,0.12775247528570008,0.485,0.4875,0.4836272040302267,0.9025,0.8981723237597912,0.415,0.4145451197295645,3.965702,0.027,,peak_delta_mb; gen+hf_time; batch_size=32; max_length=256
2026-01-09_18-58,46,5,imdb,imdb,,1,binary,imdb,400,sk_tfidf_lr,augly,augly_insert_punct,400,400,0.0,1.0,0.12784225054737963,0.4875,0.4975,0.0,0.895,0.896551724137931,0.3975,0.896551724137931,0.184416,0.016,,peak_delta_mb; gen+sk_time; n_ok=400
2026-01-09_18-58,46,5,imdb,imdb,lvwerra/distilbert-imdb,1,binary,imdb,400,hf_distilbert,augly,augly_insert_punct,400,400,0.0,1.0,0.12784225054737963,0.5325,0.515,0.49214659685863876,0.8775,0.8765743073047859,0.36249999999999993,0.38442771044614715,4.210932,4.906,,peak_delta_mb; gen+hf_time; batch_size=32; max_length=256
2026-01-09_18-58,42,1,imdb,imdb,,1,binary,imdb,400,sk_tfidf_lr,augly,augly_insert_zwsp,400,400,0.0,1.0,0.13142195945370821,0.4675,0.47,0.0,0.8975,0.9035294117647059,0.4275,0.9035294117647059,0.171356,0.008,,peak_delta_mb; gen+sk_time; n_ok=400
2026-01-09_18-58,42,1,imdb,imdb,lvwerra/distilbert-imdb,1,binary,imdb,400,hf_distilbert,augly,augly_insert_zwsp,400,400,0.0,1.0,0.13142195945370821,1.0,0.9075,0.910411622276029,0.9075,0.910411622276029,0.0,0.0,3.181984,0.008,,peak_delta_mb; gen+hf_time; batch_size=32; max_length=256
2026-01-09_18-58,43,2,imdb,imdb,,1,binary,imdb,400,sk_tfidf_lr,augly,augly_insert_zwsp,400,400,0.0,1.0,0.12998183382665787,0.5225,0.515,0.0,0.8925,0.8883116883116883,0.37749999999999995,0.8883116883116883,0.1699,0.016,,peak_delta_mb; gen+sk_time; n_ok=400
2026-01-09_18-58,43,2,imdb,imdb,lvwerra/distilbert-imdb,1,binary,imdb,400,hf_distilbert,augly,augly_insert_zwsp,400,400,0.0,1.0,0.12998183382665787,1.0,0.9175,0.9133858267716536,0.9175,0.9133858267716536,0.0,0.0,3.128216,0.016,,peak_delta_mb; gen+hf_time; batch_size=32; max_length=256
2026-01-09_18-58,44,3,imdb,imdb,,1,binary,imdb,400,sk_tfidf_lr,augly,augly_insert_zwsp,400,400,0.0,1.0,0.1292817076577405,0.51,0.53,0.0,0.87,0.8645833333333334,0.33999999999999997,0.8645833333333334,0.169457,0.008,,peak_delta_mb; gen+sk_time; n_ok=400
2026-01-09_18-58,44,3,imdb,imdb,lvwerra/distilbert-imdb,1,binary,imdb,400,hf_distilbert,augly,augly_insert_zwsp,400,400,0.0,1.0,0.1292817076577405,1.0,0.9125,0.9071618037135278,0.9125,0.9071618037135278,0.0,0.0,3.160524,0.008,,peak_delta_mb; gen+hf_time; batch_size=32; max_length=256
2026-01-09_18-58,45,4,imdb,imdb,,1,binary,imdb,400,sk_tfidf_lr,augly,augly_insert_zwsp,400,400,0.0,1.0,0.12909656307610182,0.4975,0.515,0.0,0.8825,0.8810126582278481,0.36749999999999994,0.8810126582278481,0.171122,0.008,,peak_delta_mb; gen+sk_time; n_ok=400
2026-01-09_18-58,45,4,imdb,imdb,lvwerra/distilbert-imdb,1,binary,imdb,400,hf_distilbert,augly,augly_insert_zwsp,400,400,0.0,1.0,0.12909656307610182,1.0,0.9025,0.8981723237597912,0.9025,0.8981723237597912,0.0,0.0,3.342101,0.008,,peak_delta_mb; gen+hf_time; batch_size=32; max_length=256
2026-01-09_18-58,46,5,imdb,imdb,,1,binary,imdb,400,sk_tfidf_lr,augly,augly_insert_zwsp,400,400,0.0,1.0,0.12856665792524524,0.4875,0.4975,0.0,0.895,0.896551724137931,0.3975,0.896551724137931,0.308996,0.016,,peak_delta_mb; gen+sk_time; n_ok=400
2026-01-09_18-58,46,5,imdb,imdb,lvwerra/distilbert-imdb,1,binary,imdb,400,hf_distilbert,augly,augly_insert_zwsp,400,400,0.0,1.0,0.12856665792524524,1.0,0.8775,0.8765743073047859,0.8775,0.8765743073047859,0.0,0.0,3.297164,0.016,,peak_delta_mb; gen+hf_time; batch_size=32; max_length=256
2026-01-09_18-58,42,1,imdb,imdb,,1,binary,imdb,400,sk_tfidf_lr,augly,augly_unicode,400,400,0.0,1.0,0.4058157058546029,0.945,0.8775,0.8836104513064132,0.8975,0.9035294117647059,0.020000000000000018,0.019918960458292667,0.710355,0.172,,peak_delta_mb; gen+sk_time; n_ok=400
2026-01-09_18-58,42,1,imdb,imdb,lvwerra/distilbert-imdb,1,binary,imdb,400,hf_distilbert,augly,augly_unicode,400,400,0.0,1.0,0.4058157058546029,0.8775,0.825,0.8097826086956522,0.9075,0.910411622276029,0.08250000000000002,0.10062901358037679,3.75289,0.223,,peak_delta_mb; gen+hf_time; batch_size=32; max_length=256
2026-01-09_18-58,43,2,imdb,imdb,,1,binary,imdb,400,sk_tfidf_lr,augly,augly_unicode,400,400,0.0,1.0,0.39601840695125945,0.935,0.8625,0.856396866840731,0.8925,0.8883116883116883,0.029999999999999916,0.031914821470957255,1.122348,0.0,,peak_delta_mb; gen+sk_time; n_ok=400
2026-01-09_18-58,43,2,imdb,imdb,lvwerra/distilbert-imdb,1,binary,imdb,400,hf_distilbert,augly,augly_unicode,400,400,0.0,1.0,0.39601840695125945,0.8975,0.84,0.8171428571428572,0.9175,0.9133858267716536,0.07750000000000001,0.09624296962879642,3.952268,0.0,,peak_delta_mb; gen+hf_time; batch_size=32; max_length=256
2026-01-09_18-58,44,3,imdb,imdb,,1,binary,imdb,400,sk_tfidf_lr,augly,augly_unicode,400,400,0.0,1.0,0.4087992271952394,0.9125,0.8375,0.8329048843187661,0.87,0.8645833333333334,0.03249999999999997,0.03167844901456729,0.729646,0.0,,peak_delta_mb; gen+sk_time; n_ok=400
2026-01-09_18-58,44,3,imdb,imdb,lvwerra/distilbert-imdb,1,binary,imdb,400,hf_distilbert,augly,augly_unicode,400,400,0.0,1.0,0.4087992271952394,0.875,0.8225,0.7905604719764012,0.9125,0.9071618037135278,0.08999999999999997,0.11660133173712661,3.584417,0.0,,peak_delta_mb; gen+hf_time; batch_size=32; max_length=256
2026-01-09_18-58,45,4,imdb,imdb,,1,binary,imdb,400,sk_tfidf_lr,augly,augly_unicode,400,400,0.0,1.0,0.38202978061592907,0.905,0.8475,0.8447837150127226,0.8825,0.8810126582278481,0.03499999999999992,0.036228943215125486,1.062524,0.004,,peak_delta_mb; gen+sk_time; n_ok=400
2026-01-09_18-58,45,4,imdb,imdb,lvwerra/distilbert-imdb,1,binary,imdb,400,hf_distilbert,augly,augly_unicode,400,400,0.0,1.0,0.38202978061592907,0.8725,0.835,0.8058823529411765,0.9025,0.8981723237597912,0.0675,0.09228997081861467,3.958688,0.004,,peak_delta_mb; gen+hf_time; batch_size=32; max_length=256
2026-01-09_18-58,46,5,imdb,imdb,,1,binary,imdb,400,sk_tfidf_lr,augly,augly_unicode,400,400,0.0,1.0,0.39765943231773143,0.9175,0.8425,0.8405063291139241,0.895,0.896551724137931,0.05249999999999999,0.05604539502400696,0.715094,0.0,,peak_delta_mb; gen+sk_time; n_ok=400
2026-01-09_18-58,46,5,imdb,imdb,lvwerra/distilbert-imdb,1,binary,imdb,400,hf_distilbert,augly,augly_unicode,400,400,0.0,1.0,0.39765943231773143,0.8575,0.815,0.7848837209302325,0.8775,0.8765743073047859,0.0625,0.0916905863745534,3.616607,0.0,,peak_delta_mb; gen+hf_time; batch_size=32; max_length=256
2026-01-09_18-58,42,1,imdb,imdb,,1,binary,imdb,400,sk_tfidf_lr,augly,augly_insert_whitespace,400,400,0.0,1.0,0.14216616919721103,0.4675,0.47,0.0,0.8975,0.9035294117647059,0.4275,0.9035294117647059,0.149237,0.02,,peak_delta_mb; gen+sk_time; n_ok=400
2026-01-09_18-58,42,1,imdb,imdb,lvwerra/distilbert-imdb,1,binary,imdb,400,hf_distilbert,augly,augly_insert_whitespace,400,400,0.0,1.0,0.14216616919721103,0.6725,0.64,0.5324675324675324,0.9075,0.910411622276029,0.26749999999999996,0.3779440898084966,3.603922,0.02,,peak_delta_mb; gen+hf_time; batch_size=32; max_length=256
2026-01-09_18-58,43,2,imdb,imdb,,1,binary,imdb,400,sk_tfidf_lr,augly,augly_insert_whitespace,400,400,0.0,1.0,0.14218960149126125,0.5225,0.515,0.0,0.8925,0.8883116883116883,0.37749999999999995,0.8883116883116883,0.274341,0.008,,peak_delta_mb; gen+sk_time; n_ok=400
2026-01-09_18-58,43,2,imdb,imdb,lvwerra/distilbert-imdb,1,binary,imdb,400,hf_distilbert,augly,augly_insert_whitespace,400,400,0.0,1.0,0.14218960149126125,0.725,0.6775,0.5567010309278351,0.9175,0.9133858267716536,0.24,0.3566847958438185,3.868763,0.008,,peak_delta_mb; gen+hf_time; batch_size=32; max_length=256
2026-01-09_18-58,44,3,imdb,imdb,,1,binary,imdb,400,sk_tfidf_lr,augly,augly_insert_whitespace,400,400,0.0,1.0,0.13905822573412033,0.51,0.53,0.0,0.87,0.8645833333333334,0.33999999999999997,0.8645833333333334,0.161057,0.008,,peak_delta_mb; gen+sk_time; n_ok=400
2026-01-09_18-58,44,3,imdb,imdb,lvwerra/distilbert-imdb,1,binary,imdb,400,hf_distilbert,augly,augly_insert_whitespace,400,400,0.0,1.0,0.13905822573412033,0.6525,0.625,0.4791666666666667,0.9125,0.9071618037135278,0.2875,0.42799513704686115,3.364724,0.008,,peak_delta_mb; gen+hf_time; batch_size=32; max_length=256
2026-01-09_18-58,45,4,imdb,imdb,,1,binary,imdb,400,sk_tfidf_lr,augly,augly_insert_whitespace,400,400,0.0,1.0,0.13908906586953748,0.4975,0.515,0.0,0.8825,0.8810126582278481,0.36749999999999994,0.8810126582278481,0.265707,0.0,,peak_delta_mb; gen+sk_time; n_ok=400
2026-01-09_18-58,45,4,imdb,imdb,lvwerra/distilbert-imdb,1,binary,imdb,400,hf_distilbert,augly,augly_insert_whitespace,400,400,0.0,1.0,0.13908906586953748,0.725,0.6725,0.5403508771929825,0.9025,0.8981723237597912,0.22999999999999998,0.3578214465668087,3.399856,0.0,,peak_delta_mb; gen+hf_time; batch_size=32; max_length=256
2026-01-09_18-58,46,5,imdb,imdb,,1,binary,imdb,400,sk_tfidf_lr,augly,augly_insert_whitespace,400,400,0.0,1.0,0.138943890936219,0.4875,0.4975,0.0,0.895,0.896551724137931,0.3975,0.896551724137931,0.154907,0.0,,peak_delta_mb; gen+sk_time; n_ok=400
2026-01-09_18-58,46,5,imdb,imdb,lvwerra/distilbert-imdb,1,binary,imdb,400,hf_distilbert,augly,augly_insert_whitespace,400,400,0.0,1.0,0.138943890936219,0.67,0.6425,0.528052805280528,0.8775,0.8765743073047859,0.235,0.3485215020242579,3.710853,0.0,,peak_delta_mb; gen+hf_time; batch_size=32; max_length=256
2026-01-09_18-58,42,1,imdb,imdb,,1,binary,imdb,400,sk_tfidf_lr,checklist,checklist_typos,400,400,0.0,0.975,0.9976831084420454,0.9975,0.9,0.9061032863849765,0.8975,0.9035294117647059,-0.0025000000000000577,-0.0025738746202705887,0.141169,0.0,,peak_delta_mb; gen+sk_time; n_ok=400
2026-01-09_18-58,42,1,imdb,imdb,lvwerra/distilbert-imdb,1,binary,imdb,400,hf_distilbert,checklist,checklist_typos,400,400,0.0,0.975,0.9976831084420454,0.9925,0.9,0.9033816425120773,0.9075,0.910411622276029,0.007499999999999951,0.007029979763951699,2.928814,0.0,,peak_delta_mb; gen+hf_time; batch_size=32; max_length=256
2026-01-09_18-58,43,2,imdb,imdb,,1,binary,imdb,400,sk_tfidf_lr,checklist,checklist_typos,400,400,0.0,0.99,0.9969457137625727,0.9875,0.89,0.8848167539267016,0.8925,0.8883116883116883,0.0024999999999999467,0.0034949343849867143,0.154901,0.0,,peak_delta_mb; gen+sk_time; n_ok=400
2026-01-09_18-58,43,2,imdb,imdb,lvwerra/distilbert-imdb,1,binary,imdb,400,hf_distilbert,checklist,checklist_typos,400,400,0.0,0.99,0.9969457137625727,0.9875,0.91,0.9052631578947369,0.9175,0.9133858267716536,0.007499999999999951,0.008122668876916705,2.94168,0.0,,peak_delta_mb; gen+hf_time; batch_size=32; max_length=256
2026-01-09_18-58,44,3,imdb,imdb,,1,binary,imdb,400,sk_tfidf_lr,checklist,checklist_typos,400,400,0.0,0.98,0.9968793106038385,0.9925,0.8725,0.8675324675324675,0.87,0.8645833333333334,-0.0025000000000000577,-0.002949134199134118,0.140231,0.0,,peak_delta_mb; gen+sk_time; n_ok=400
2026-01-09_18-58,44,3,imdb,imdb,lvwerra/distilbert-imdb,1,binary,imdb,400,hf_distilbert,checklist,checklist_typos,400,400,0.0,0.98,0.9968793106038385,0.9875,0.9,0.8936170212765957,0.9125,0.9071618037135278,0.012499999999999956,0.013544782436932135,3.008902,0.0,,peak_delta_mb; gen+hf_time; batch_size=32; max_length=256
2026-01-09_18-58,45,4,imdb,imdb,,1,binary,imdb,400,sk_tfidf_lr,checklist,checklist_typos,400,400,0.0,0.98,0.9964322521112347,0.9925,0.89,0.8883248730964467,0.8825,0.8810126582278481,-0.007500000000000062,-0.0073122148685985655,0.231995,0.0,,peak_delta_mb; gen+sk_time; n_ok=400
2026-01-09_18-58,45,4,imdb,imdb,lvwerra/distilbert-imdb,1,binary,imdb,400,hf_distilbert,checklist,checklist_typos,400,400,0.0,0.98,0.9964322521112347,0.995,0.9025,0.8987012987012987,0.9025,0.8981723237597912,0.0,-0.0005289749415074985,3.098572,0.0,,peak_delta_mb; gen+hf_time; batch_size=32; max_length=256
2026-01-09_18-58,46,5,imdb,imdb,,1,binary,imdb,400,sk_tfidf_lr,checklist,checklist_typos,400,400,0.0,0.9825,0.99743808118497,0.995,0.89,0.8916256157635468,0.895,0.896551724137931,0.0050000000000000044,0.0049261083743842304,0.146066,0.0,,peak_delta_mb; gen+sk_time; n_ok=400
2026-01-09_18-58,46,5,imdb,imdb,lvwerra/distilbert-imdb,1,binary,imdb,400,hf_distilbert,checklist,checklist_typos,400,400,0.0,0.9825,0.99743808118497,0.99,0.8775,0.8753180661577609,0.8775,0.8765743073047859,0.0,0.00125624114702505,2.990764,0.0,,peak_delta_mb; gen+hf_time; batch_size=32; max_length=256
2026-01-09_18-58,42,1,imdb,imdb,,1,binary,imdb,400,sk_tfidf_lr,textattack,textattack_textfooler,40,32,0.2,0.1875,0.9929318576671998,,0.8125,0.8,1.0,1.0,0.1875,0.19999999999999996,121.727413,0.0,0.1875,peak_delta_mb; N_ATTACK=40; query_budget=200; skipped=8; failed=26; success=6
2026-01-09_18-58,42,1,imdb,imdb,lvwerra/distilbert-imdb,1,binary,imdb,400,hf_distilbert,textattack,textattack_textfooler,10,9,0.1,0.2222222222222222,0.988226813011341,,0.6666666666666666,0.6666666666666666,0.8888888888888888,0.8571428571428571,0.2222222222222222,0.19047619047619047,38.830122,185.074,0.2222222222222222,peak_delta_mb; N_ATTACK=10; query_budget=200; skipped=1; failed=7; success=2; batch_size=32; max_length=256
2026-01-09_18-58,43,2,imdb,imdb,,1,binary,imdb,400,sk_tfidf_lr,textattack,textattack_textfooler,40,34,0.15,0.2647058823529412,0.9897183985539855,,0.7352941176470589,0.7567567567567568,1.0,1.0,0.2647058823529411,0.2432432432432432,126.02863,0.145,0.2647058823529412,peak_delta_mb; N_ATTACK=40; query_budget=200; skipped=6; failed=25; success=9
2026-01-09_18-58,43,2,imdb,imdb,lvwerra/distilbert-imdb,1,binary,imdb,400,hf_distilbert,textattack,textattack_textfooler,10,9,0.1,0.4444444444444444,0.8849241808183774,,0.5555555555555556,0.7142857142857143,1.0,1.0,0.4444444444444444,0.2857142857142857,33.700067,0.938,0.4444444444444444,peak_delta_mb; N_ATTACK=10; query_budget=200; skipped=1; failed=5; success=4; batch_size=32; max_length=256
2026-01-09_18-58,44,3,imdb,imdb,,1,binary,imdb,400,sk_tfidf_lr,textattack,textattack_textfooler,40,32,0.2,0.15625,0.985782430138642,,0.84375,0.8387096774193549,1.0,1.0,0.15625,0.16129032258064513,117.407642,0.039,0.15625,peak_delta_mb; N_ATTACK=40; query_budget=200; skipped=8; failed=27; success=5
2026-01-09_18-58,44,3,imdb,imdb,lvwerra/distilbert-imdb,1,binary,imdb,400,hf_distilbert,textattack,textattack_textfooler,10,10,0.0,0.6,0.9265577097495766,,0.5,0.4444444444444444,1.0,1.0,0.5,0.5555555555555556,31.247389,0.008,0.6,peak_delta_mb; N_ATTACK=10; query_budget=200; skipped=0; failed=4; success=6; batch_size=32; max_length=256
2026-01-09_18-58,45,4,imdb,imdb,,1,binary,imdb,400,sk_tfidf_lr,textattack,textattack_textfooler,40,37,0.075,0.21621621621621623,0.9930457405166335,,0.7837837837837838,0.7333333333333333,1.0,1.0,0.21621621621621623,0.2666666666666667,129.75125,0.004,0.21621621621621623,peak_delta_mb; N_ATTACK=40; query_budget=200; skipped=3; failed=29; success=8
2026-01-09_18-58,45,4,imdb,imdb,lvwerra/distilbert-imdb,1,binary,imdb,400,hf_distilbert,textattack,textattack_textfooler,10,9,0.1,0.2222222222222222,0.9934606888735339,,0.6666666666666666,0.6666666666666666,0.8888888888888888,0.8888888888888888,0.2222222222222222,0.2222222222222222,33.110072,0.004,0.2222222222222222,peak_delta_mb; N_ATTACK=10; query_budget=200; skipped=1; failed=7; success=2; batch_size=32; max_length=256
2026-01-09_18-58,46,5,imdb,imdb,,1,binary,imdb,400,sk_tfidf_lr,textattack,textattack_textfooler,40,37,0.075,0.32432432432432434,0.946615015020536,,0.6756756756756757,0.6470588235294118,1.0,1.0,0.32432432432432434,0.3529411764705882,129.498452,0.027,0.32432432432432434,peak_delta_mb; N_ATTACK=40; query_budget=200; skipped=3; failed=25; success=12
2026-01-09_18-58,46,5,imdb,imdb,lvwerra/distilbert-imdb,1,binary,imdb,400,hf_distilbert,textattack,textattack_textfooler,10,10,0.0,0.4,0.9893633057636917,,0.6,0.6,1.0,1.0,0.4,0.4,34.654078,0.0,0.4,peak_delta_mb; N_ATTACK=10; query_budget=200; skipped=0; failed=6; success=4; batch_size=32; max_length=256
2026-01-09_18-58,42,1,emotion,dair-ai/emotion,,6,macro,dair-ai/emotion,400,sk_tfidf_lr,clean,clean,400,400,0.0,0.0,1.0,1.0,0.825,0.7178904580575879,0.825,0.7178904580575879,0.0,0.0,0.020355939865112305,0.0,,peak_delta_mb
2026-01-09_18-58,42,1,emotion,dair-ai/emotion,transformersbook/distilbert-base-uncased-finetuned-emotion,6,macro,dair-ai/emotion,400,hf_distilbert,clean,clean,400,400,0.0,0.0,1.0,1.0,0.9175,0.9018758103228578,0.9175,0.9018758103228578,0.0,0.0,0.7067346572875977,0.01953125,,batch_size=32; max_length=256; peak_delta_mb
2026-01-09_18-58,43,2,emotion,dair-ai/emotion,,6,macro,dair-ai/emotion,400,sk_tfidf_lr,clean,clean,400,400,0.0,0.0,1.0,1.0,0.8325,0.7223990687941662,0.8325,0.7223990687941662,0.0,0.0,0.021555423736572266,0.0,,peak_delta_mb
2026-01-09_18-58,43,2,emotion,dair-ai/emotion,transformersbook/distilbert-base-uncased-finetuned-emotion,6,macro,dair-ai/emotion,400,hf_distilbert,clean,clean,400,400,0.0,0.0,1.0,1.0,0.9225,0.8790271302322501,0.9225,0.8790271302322501,0.0,0.0,0.5251941680908203,0.0,,batch_size=32; max_length=256; peak_delta_mb
