run_id,seed,repeat_id,dataset_key,dataset_hf_id,hf_model_name,n_labels,f1_avg,dataset,eval_size,model,tool,test_id,n_eval,n_ok,fail_rate,changed_rate,avg_similarity,invariance_rate,acc,f1,acc_clean,f1_clean,drop_acc,drop_f1,time_sec,peak_rss_mb,attack_success_rate,notes
2026-01-09_18-58,44,3,emotion,dair-ai/emotion,,6,macro,dair-ai/emotion,400,sk_tfidf_lr,clean,clean,400,400,0.0,0.0,1.0,1.0,0.785,0.6835673974509001,0.785,0.6835673974509001,0.0,0.0,0.013709783554077148,0.0,,peak_delta_mb
2026-01-09_18-58,44,3,emotion,dair-ai/emotion,transformersbook/distilbert-base-uncased-finetuned-emotion,6,macro,dair-ai/emotion,400,hf_distilbert,clean,clean,400,400,0.0,0.0,1.0,1.0,0.92,0.8970054581163188,0.92,0.8970054581163188,0.0,0.0,0.5937371253967285,0.0,,batch_size=32; max_length=256; peak_delta_mb
2026-01-09_18-58,45,4,emotion,dair-ai/emotion,,6,macro,dair-ai/emotion,400,sk_tfidf_lr,clean,clean,400,400,0.0,0.0,1.0,1.0,0.8075,0.7059596142348147,0.8075,0.7059596142348147,0.0,0.0,0.013219594955444336,0.0,,peak_delta_mb
2026-01-09_18-58,45,4,emotion,dair-ai/emotion,transformersbook/distilbert-base-uncased-finetuned-emotion,6,macro,dair-ai/emotion,400,hf_distilbert,clean,clean,400,400,0.0,0.0,1.0,1.0,0.9075,0.8733095106566496,0.9075,0.8733095106566496,0.0,0.0,0.6013855934143066,0.80859375,,batch_size=32; max_length=256; peak_delta_mb
2026-01-09_18-58,46,5,emotion,dair-ai/emotion,,6,macro,dair-ai/emotion,400,sk_tfidf_lr,clean,clean,400,400,0.0,0.0,1.0,1.0,0.8275,0.7787458205247643,0.8275,0.7787458205247643,0.0,0.0,0.02661919593811035,5.33984375,,peak_delta_mb
2026-01-09_18-58,46,5,emotion,dair-ai/emotion,transformersbook/distilbert-base-uncased-finetuned-emotion,6,macro,dair-ai/emotion,400,hf_distilbert,clean,clean,400,400,0.0,0.0,1.0,1.0,0.9225,0.9077964671181341,0.9225,0.9077964671181341,0.0,0.0,0.6186976432800293,149.74609375,,batch_size=32; max_length=256; peak_delta_mb
2026-01-09_18-58,42,1,emotion,dair-ai/emotion,,6,macro,dair-ai/emotion,400,sk_tfidf_lr,augly,augly_insert_punct,400,400,0.0,1.0,0.4145814791829431,0.47,0.385,0.09265944645006018,0.825,0.7178904580575879,0.43999999999999995,0.6252310116075277,0.044147,4.531,,peak_delta_mb; gen+sk_time; n_ok=400
2026-01-09_18-58,42,1,emotion,dair-ai/emotion,transformersbook/distilbert-base-uncased-finetuned-emotion,6,macro,dair-ai/emotion,400,hf_distilbert,augly,augly_insert_punct,400,400,0.0,1.0,0.4145814791829431,0.3325,0.345,0.09621757973406325,0.9175,0.9018758103228578,0.5725,0.8056582305887945,2.927088,4.531,,peak_delta_mb; gen+hf_time; batch_size=32; max_length=256
2026-01-09_18-58,43,2,emotion,dair-ai/emotion,,6,macro,dair-ai/emotion,400,sk_tfidf_lr,augly,augly_insert_punct,400,400,0.0,1.0,0.41096840961773556,0.4925,0.42,0.09859154929577464,0.8325,0.7223990687941662,0.41250000000000003,0.6238075194983915,0.020183,0.0,,peak_delta_mb; gen+sk_time; n_ok=400
2026-01-09_18-58,43,2,emotion,dair-ai/emotion,transformersbook/distilbert-base-uncased-finetuned-emotion,6,macro,dair-ai/emotion,400,hf_distilbert,augly,augly_insert_punct,400,400,0.0,1.0,0.41096840961773556,0.3525,0.3575,0.09529915458674725,0.9225,0.8790271302322501,0.565,0.7837279756455029,2.917366,0.0,,peak_delta_mb; gen+hf_time; batch_size=32; max_length=256
2026-01-09_18-58,44,3,emotion,dair-ai/emotion,,6,macro,dair-ai/emotion,400,sk_tfidf_lr,augly,augly_insert_punct,400,400,0.0,1.0,0.41068274471074284,0.46,0.355,0.08733087330873308,0.785,0.6835673974509001,0.43000000000000005,0.596236524142167,0.018019,0.0,,peak_delta_mb; gen+sk_time; n_ok=400
2026-01-09_18-58,44,3,emotion,dair-ai/emotion,transformersbook/distilbert-base-uncased-finetuned-emotion,6,macro,dair-ai/emotion,400,hf_distilbert,augly,augly_insert_punct,400,400,0.0,1.0,0.41068274471074284,0.3175,0.3125,0.10233084408237159,0.92,0.8970054581163188,0.6075,0.7946746140339472,3.03391,0.0,,peak_delta_mb; gen+hf_time; batch_size=32; max_length=256
2026-01-09_18-58,45,4,emotion,dair-ai/emotion,,6,macro,dair-ai/emotion,400,sk_tfidf_lr,augly,augly_insert_punct,400,400,0.0,1.0,0.41703404414275497,0.4425,0.3525,0.08687615526802218,0.8075,0.7059596142348147,0.455,0.6190834589667925,0.017353,0.0,,peak_delta_mb; gen+sk_time; n_ok=400
2026-01-09_18-58,45,4,emotion,dair-ai/emotion,transformersbook/distilbert-base-uncased-finetuned-emotion,6,macro,dair-ai/emotion,400,hf_distilbert,augly,augly_insert_punct,400,400,0.0,1.0,0.41703404414275497,0.345,0.3225,0.10506091846298031,0.9075,0.8733095106566496,0.585,0.7682485921936694,2.950137,0.0,,peak_delta_mb; gen+hf_time; batch_size=32; max_length=256
2026-01-09_18-58,46,5,emotion,dair-ai/emotion,,6,macro,dair-ai/emotion,400,sk_tfidf_lr,augly,augly_insert_punct,400,400,0.0,1.0,0.41665073157077115,0.4475,0.365,0.08913308913308914,0.8275,0.7787458205247643,0.4625,0.6896127313916751,0.013735,0.0,,peak_delta_mb; gen+sk_time; n_ok=400
2026-01-09_18-58,46,5,emotion,dair-ai/emotion,transformersbook/distilbert-base-uncased-finetuned-emotion,6,macro,dair-ai/emotion,400,hf_distilbert,augly,augly_insert_punct,400,400,0.0,1.0,0.41665073157077115,0.3125,0.3125,0.09659133288580592,0.9225,0.9077964671181341,0.61,0.8112051342323282,2.988214,0.0,,peak_delta_mb; gen+hf_time; batch_size=32; max_length=256
2026-01-09_18-58,42,1,emotion,dair-ai/emotion,,6,macro,dair-ai/emotion,400,sk_tfidf_lr,augly,augly_insert_zwsp,400,400,0.0,1.0,0.43955197826931536,0.47,0.385,0.09265944645006018,0.825,0.7178904580575879,0.43999999999999995,0.6252310116075277,0.016337,0.0,,peak_delta_mb; gen+sk_time; n_ok=400
2026-01-09_18-58,42,1,emotion,dair-ai/emotion,transformersbook/distilbert-base-uncased-finetuned-emotion,6,macro,dair-ai/emotion,400,hf_distilbert,augly,augly_insert_zwsp,400,400,0.0,1.0,0.43955197826931536,1.0,0.9175,0.9018758103228578,0.9175,0.9018758103228578,0.0,0.0,0.647116,0.0,,peak_delta_mb; gen+hf_time; batch_size=32; max_length=256
2026-01-09_18-58,43,2,emotion,dair-ai/emotion,,6,macro,dair-ai/emotion,400,sk_tfidf_lr,augly,augly_insert_zwsp,400,400,0.0,1.0,0.441288856254562,0.4925,0.42,0.09859154929577464,0.8325,0.7223990687941662,0.41250000000000003,0.6238075194983915,0.015359,0.0,,peak_delta_mb; gen+sk_time; n_ok=400
2026-01-09_18-58,43,2,emotion,dair-ai/emotion,transformersbook/distilbert-base-uncased-finetuned-emotion,6,macro,dair-ai/emotion,400,hf_distilbert,augly,augly_insert_zwsp,400,400,0.0,1.0,0.441288856254562,1.0,0.9225,0.8790271302322501,0.9225,0.8790271302322501,0.0,0.0,0.549457,0.0,,peak_delta_mb; gen+hf_time; batch_size=32; max_length=256
2026-01-09_18-58,44,3,emotion,dair-ai/emotion,,6,macro,dair-ai/emotion,400,sk_tfidf_lr,augly,augly_insert_zwsp,400,400,0.0,1.0,0.4239897142170241,0.46,0.355,0.08733087330873308,0.785,0.6835673974509001,0.43000000000000005,0.596236524142167,0.020914,0.0,,peak_delta_mb; gen+sk_time; n_ok=400
2026-01-09_18-58,44,3,emotion,dair-ai/emotion,transformersbook/distilbert-base-uncased-finetuned-emotion,6,macro,dair-ai/emotion,400,hf_distilbert,augly,augly_insert_zwsp,400,400,0.0,1.0,0.4239897142170241,1.0,0.92,0.8970054581163188,0.92,0.8970054581163188,0.0,0.0,0.652438,0.0,,peak_delta_mb; gen+hf_time; batch_size=32; max_length=256
2026-01-09_18-58,45,4,emotion,dair-ai/emotion,,6,macro,dair-ai/emotion,400,sk_tfidf_lr,augly,augly_insert_zwsp,400,400,0.0,1.0,0.44834381799147016,0.4425,0.3525,0.08687615526802218,0.8075,0.7059596142348147,0.455,0.6190834589667925,0.028325,0.0,,peak_delta_mb; gen+sk_time; n_ok=400
2026-01-09_18-58,45,4,emotion,dair-ai/emotion,transformersbook/distilbert-base-uncased-finetuned-emotion,6,macro,dair-ai/emotion,400,hf_distilbert,augly,augly_insert_zwsp,400,400,0.0,1.0,0.44834381799147016,1.0,0.9075,0.8733095106566496,0.9075,0.8733095106566496,0.0,0.0,0.65802,0.0,,peak_delta_mb; gen+hf_time; batch_size=32; max_length=256
2026-01-09_18-58,46,5,emotion,dair-ai/emotion,,6,macro,dair-ai/emotion,400,sk_tfidf_lr,augly,augly_insert_zwsp,400,400,0.0,1.0,0.44947562854962103,0.4475,0.365,0.08913308913308914,0.8275,0.7787458205247643,0.4625,0.6896127313916751,0.022162,0.0,,peak_delta_mb; gen+sk_time; n_ok=400
2026-01-09_18-58,46,5,emotion,dair-ai/emotion,transformersbook/distilbert-base-uncased-finetuned-emotion,6,macro,dair-ai/emotion,400,hf_distilbert,augly,augly_insert_zwsp,400,400,0.0,1.0,0.44947562854962103,1.0,0.9225,0.9077964671181341,0.9225,0.9077964671181341,0.0,0.0,0.605572,0.0,,peak_delta_mb; gen+hf_time; batch_size=32; max_length=256
2026-01-09_18-58,42,1,emotion,dair-ai/emotion,,6,macro,dair-ai/emotion,400,sk_tfidf_lr,augly,augly_unicode,400,400,0.0,1.0,0.8457699862739483,0.755,0.6875,0.5765845486498343,0.825,0.7178904580575879,0.13749999999999996,0.14130590940775356,0.11503,0.0,,peak_delta_mb; gen+sk_time; n_ok=400
2026-01-09_18-58,42,1,emotion,dair-ai/emotion,transformersbook/distilbert-base-uncased-finetuned-emotion,6,macro,dair-ai/emotion,400,hf_distilbert,augly,augly_unicode,400,400,0.0,1.0,0.8457699862739483,0.76,0.715,0.6587811998802712,0.9175,0.9018758103228578,0.2025,0.24309461044258662,0.813836,0.0,,peak_delta_mb; gen+hf_time; batch_size=32; max_length=256
2026-01-09_18-58,43,2,emotion,dair-ai/emotion,,6,macro,dair-ai/emotion,400,sk_tfidf_lr,augly,augly_unicode,400,400,0.0,1.0,0.8459038146778988,0.8,0.72,0.6004661300272088,0.8325,0.7223990687941662,0.11250000000000004,0.12193293876695732,0.114163,0.0,,peak_delta_mb; gen+sk_time; n_ok=400
2026-01-09_18-58,43,2,emotion,dair-ai/emotion,transformersbook/distilbert-base-uncased-finetuned-emotion,6,macro,dair-ai/emotion,400,hf_distilbert,augly,augly_unicode,400,400,0.0,1.0,0.8459038146778988,0.77,0.7425,0.6564832119943055,0.9225,0.8790271302322501,0.17999999999999994,0.22254391823794462,0.717783,0.0,,peak_delta_mb; gen+hf_time; batch_size=32; max_length=256
2026-01-09_18-58,44,3,emotion,dair-ai/emotion,,6,macro,dair-ai/emotion,400,sk_tfidf_lr,augly,augly_unicode,400,400,0.0,1.0,0.8431942547113899,0.7675,0.655,0.5741460828874961,0.785,0.6835673974509001,0.13,0.10942131456340398,0.118716,0.0,,peak_delta_mb; gen+sk_time; n_ok=400
2026-01-09_18-58,44,3,emotion,dair-ai/emotion,transformersbook/distilbert-base-uncased-finetuned-emotion,6,macro,dair-ai/emotion,400,hf_distilbert,augly,augly_unicode,400,400,0.0,1.0,0.8431942547113899,0.77,0.72,0.6926587190632166,0.92,0.8970054581163188,0.20000000000000007,0.2043467390531022,0.766072,0.0,,peak_delta_mb; gen+hf_time; batch_size=32; max_length=256
2026-01-09_18-58,45,4,emotion,dair-ai/emotion,,6,macro,dair-ai/emotion,400,sk_tfidf_lr,augly,augly_unicode,400,400,0.0,1.0,0.846322290960436,0.765,0.7,0.6437830796378244,0.8075,0.7059596142348147,0.10750000000000004,0.06217653459699024,0.114847,0.0,,peak_delta_mb; gen+sk_time; n_ok=400
2026-01-09_18-58,45,4,emotion,dair-ai/emotion,transformersbook/distilbert-base-uncased-finetuned-emotion,6,macro,dair-ai/emotion,400,hf_distilbert,augly,augly_unicode,400,400,0.0,1.0,0.846322290960436,0.745,0.7425,0.6975395677676128,0.9075,0.8733095106566496,0.16499999999999992,0.1757699428890368,0.764672,0.0,,peak_delta_mb; gen+hf_time; batch_size=32; max_length=256
2026-01-09_18-58,46,5,emotion,dair-ai/emotion,,6,macro,dair-ai/emotion,400,sk_tfidf_lr,augly,augly_unicode,400,400,0.0,1.0,0.8432160199836352,0.7275,0.6975,0.6620469102246392,0.8275,0.7787458205247643,0.13,0.11669891030012502,0.111995,0.0,,peak_delta_mb; gen+sk_time; n_ok=400
2026-01-09_18-58,46,5,emotion,dair-ai/emotion,transformersbook/distilbert-base-uncased-finetuned-emotion,6,macro,dair-ai/emotion,400,hf_distilbert,augly,augly_unicode,400,400,0.0,1.0,0.8432160199836352,0.735,0.7125,0.6965862210832038,0.9225,0.9077964671181341,0.20999999999999996,0.21121024603493033,0.788927,0.0,,peak_delta_mb; gen+hf_time; batch_size=32; max_length=256
2026-01-09_18-58,42,1,emotion,dair-ai/emotion,,6,macro,dair-ai/emotion,400,sk_tfidf_lr,augly,augly_insert_whitespace,400,400,0.0,1.0,0.42783746342933987,0.47,0.385,0.09265944645006018,0.825,0.7178904580575879,0.43999999999999995,0.6252310116075277,0.014957,0.0,,peak_delta_mb; gen+sk_time; n_ok=400
2026-01-09_18-58,42,1,emotion,dair-ai/emotion,transformersbook/distilbert-base-uncased-finetuned-emotion,6,macro,dair-ai/emotion,400,hf_distilbert,augly,augly_insert_whitespace,400,400,0.0,1.0,0.42783746342933987,0.6025,0.575,0.5391028993365082,0.9175,0.9018758103228578,0.3425,0.36277291098634956,2.070506,0.0,,peak_delta_mb; gen+hf_time; batch_size=32; max_length=256
2026-01-09_18-58,43,2,emotion,dair-ai/emotion,,6,macro,dair-ai/emotion,400,sk_tfidf_lr,augly,augly_insert_whitespace,400,400,0.0,1.0,0.4330487769851701,0.4925,0.42,0.09859154929577464,0.8325,0.7223990687941662,0.41250000000000003,0.6238075194983915,0.015065,0.0,,peak_delta_mb; gen+sk_time; n_ok=400
2026-01-09_18-58,43,2,emotion,dair-ai/emotion,transformersbook/distilbert-base-uncased-finetuned-emotion,6,macro,dair-ai/emotion,400,hf_distilbert,augly,augly_insert_whitespace,400,400,0.0,1.0,0.4330487769851701,0.605,0.5825,0.4626247355924777,0.9225,0.8790271302322501,0.33999999999999997,0.4164023946397724,2.015695,0.0,,peak_delta_mb; gen+hf_time; batch_size=32; max_length=256
2026-01-09_18-58,44,3,emotion,dair-ai/emotion,,6,macro,dair-ai/emotion,400,sk_tfidf_lr,augly,augly_insert_whitespace,400,400,0.0,1.0,0.4101180813366749,0.46,0.355,0.08733087330873308,0.785,0.6835673974509001,0.43000000000000005,0.596236524142167,0.025151,0.0,,peak_delta_mb; gen+sk_time; n_ok=400
2026-01-09_18-58,44,3,emotion,dair-ai/emotion,transformersbook/distilbert-base-uncased-finetuned-emotion,6,macro,dair-ai/emotion,400,hf_distilbert,augly,augly_insert_whitespace,400,400,0.0,1.0,0.4101180813366749,0.57,0.5475,0.47515795916979364,0.92,0.8970054581163188,0.37250000000000005,0.4218474989465252,2.181361,0.0,,peak_delta_mb; gen+hf_time; batch_size=32; max_length=256
2026-01-09_18-58,45,4,emotion,dair-ai/emotion,,6,macro,dair-ai/emotion,400,sk_tfidf_lr,augly,augly_insert_whitespace,400,400,0.0,1.0,0.4244640887956084,0.4425,0.3525,0.08687615526802218,0.8075,0.7059596142348147,0.455,0.6190834589667925,0.014287,0.0,,peak_delta_mb; gen+sk_time; n_ok=400
2026-01-09_18-58,45,4,emotion,dair-ai/emotion,transformersbook/distilbert-base-uncased-finetuned-emotion,6,macro,dair-ai/emotion,400,hf_distilbert,augly,augly_insert_whitespace,400,400,0.0,1.0,0.4244640887956084,0.5275,0.485,0.3469269266359258,0.9075,0.8733095106566496,0.4225,0.5263825840207239,2.168818,0.0,,peak_delta_mb; gen+hf_time; batch_size=32; max_length=256
2026-01-09_18-58,46,5,emotion,dair-ai/emotion,,6,macro,dair-ai/emotion,400,sk_tfidf_lr,augly,augly_insert_whitespace,400,400,0.0,1.0,0.43137063596301994,0.4475,0.365,0.08913308913308914,0.8275,0.7787458205247643,0.4625,0.6896127313916751,0.014048,0.0,,peak_delta_mb; gen+sk_time; n_ok=400
2026-01-09_18-58,46,5,emotion,dair-ai/emotion,transformersbook/distilbert-base-uncased-finetuned-emotion,6,macro,dair-ai/emotion,400,hf_distilbert,augly,augly_insert_whitespace,400,400,0.0,1.0,0.43137063596301994,0.5675,0.555,0.4812504126229616,0.9225,0.9077964671181341,0.36749999999999994,0.4265460544951725,2.026243,0.0,,peak_delta_mb; gen+hf_time; batch_size=32; max_length=256
2026-01-09_18-58,42,1,emotion,dair-ai/emotion,,6,macro,dair-ai/emotion,400,sk_tfidf_lr,checklist,checklist_typos,400,400,0.0,0.955,0.9843571529143439,0.9,0.7775,0.6879785665444782,0.825,0.7178904580575879,0.04749999999999999,0.02991189151310969,0.022369,0.0,,peak_delta_mb; gen+sk_time; n_ok=400
2026-01-09_18-58,42,1,emotion,dair-ai/emotion,transformersbook/distilbert-base-uncased-finetuned-emotion,6,macro,dair-ai/emotion,400,hf_distilbert,checklist,checklist_typos,400,400,0.0,0.955,0.9843571529143439,0.9125,0.8475,0.8300113443823626,0.9175,0.9018758103228578,0.06999999999999995,0.07186446594049523,0.631925,0.0,,peak_delta_mb; gen+hf_time; batch_size=32; max_length=256
2026-01-09_18-58,43,2,emotion,dair-ai/emotion,,6,macro,dair-ai/emotion,400,sk_tfidf_lr,checklist,checklist_typos,400,400,0.0,0.9725,0.9851257089493505,0.9075,0.77,0.6633742196838698,0.8325,0.7223990687941662,0.0625,0.059024849110296373,0.024479,0.0,,peak_delta_mb; gen+sk_time; n_ok=400
2026-01-09_18-58,43,2,emotion,dair-ai/emotion,transformersbook/distilbert-base-uncased-finetuned-emotion,6,macro,dair-ai/emotion,400,hf_distilbert,checklist,checklist_typos,400,400,0.0,0.9725,0.9851257089493505,0.93,0.87,0.8364613645834272,0.9225,0.8790271302322501,0.05249999999999999,0.04256576564882286,0.559355,0.0,,peak_delta_mb; gen+hf_time; batch_size=32; max_length=256
2026-01-09_18-58,44,3,emotion,dair-ai/emotion,,6,macro,dair-ai/emotion,400,sk_tfidf_lr,checklist,checklist_typos,400,400,0.0,0.9625,0.9858467916539908,0.9125,0.745,0.6566634467897816,0.785,0.6835673974509001,0.040000000000000036,0.026903950661118503,0.02095,0.0,,peak_delta_mb; gen+sk_time; n_ok=400
2026-01-09_18-58,44,3,emotion,dair-ai/emotion,transformersbook/distilbert-base-uncased-finetuned-emotion,6,macro,dair-ai/emotion,400,hf_distilbert,checklist,checklist_typos,400,400,0.0,0.9625,0.9858467916539908,0.915,0.8625,0.8496524520004934,0.92,0.8970054581163188,0.057499999999999996,0.04735300611582538,0.63152,0.0,,peak_delta_mb; gen+hf_time; batch_size=32; max_length=256
2026-01-09_18-58,45,4,emotion,dair-ai/emotion,,6,macro,dair-ai/emotion,400,sk_tfidf_lr,checklist,checklist_typos,400,400,0.0,0.9725,0.9847241762621255,0.895,0.7475,0.656330948023926,0.8075,0.7059596142348147,0.05999999999999994,0.04962866621088868,0.022019,0.0,,peak_delta_mb; gen+sk_time; n_ok=400
2026-01-09_18-58,45,4,emotion,dair-ai/emotion,transformersbook/distilbert-base-uncased-finetuned-emotion,6,macro,dair-ai/emotion,400,hf_distilbert,checklist,checklist_typos,400,400,0.0,0.9725,0.9847241762621255,0.9075,0.855,0.8202349510102463,0.9075,0.8733095106566496,0.05249999999999999,0.053074559646403285,0.610574,0.0,,peak_delta_mb; gen+hf_time; batch_size=32; max_length=256
2026-01-09_18-58,46,5,emotion,dair-ai/emotion,,6,macro,dair-ai/emotion,400,sk_tfidf_lr,checklist,checklist_typos,400,400,0.0,0.965,0.9847952980495565,0.895,0.75,0.6907021550965098,0.8275,0.7787458205247643,0.07750000000000001,0.08804366542825448,0.020029,0.0,,peak_delta_mb; gen+sk_time; n_ok=400
2026-01-09_18-58,46,5,emotion,dair-ai/emotion,transformersbook/distilbert-base-uncased-finetuned-emotion,6,macro,dair-ai/emotion,400,hf_distilbert,checklist,checklist_typos,400,400,0.0,0.965,0.9847952980495565,0.88,0.84,0.8183524987826235,0.9225,0.9077964671181341,0.08250000000000002,0.0894439683355106,0.584284,0.0,,peak_delta_mb; gen+hf_time; batch_size=32; max_length=256
2026-01-09_18-58,42,1,emotion,dair-ai/emotion,,6,macro,dair-ai/emotion,400,sk_tfidf_lr,textattack,textattack_textfooler,40,35,0.125,1.0,0.8879586384930205,,0.0,0.0,1.0,1.0,1.0,1.0,53.908189,267.645,1.0,peak_delta_mb; N_ATTACK=40; query_budget=200; skipped=5; failed=0; success=35
2026-01-09_18-58,42,1,emotion,dair-ai/emotion,transformersbook/distilbert-base-uncased-finetuned-emotion,6,macro,dair-ai/emotion,400,hf_distilbert,textattack,textattack_textfooler,10,9,0.1,1.0,0.9430467129949679,,0.0,0.0,1.0,1.0,1.0,1.0,11.406743,432.57,1.0,peak_delta_mb; N_ATTACK=10; query_budget=200; skipped=1; failed=0; success=9; batch_size=32; max_length=256
2026-01-09_18-58,43,2,emotion,dair-ai/emotion,,6,macro,dair-ai/emotion,400,sk_tfidf_lr,textattack,textattack_textfooler,40,37,0.075,0.9459459459459459,0.911612739901716,,0.05405405405405406,0.022657450076804916,1.0,1.0,0.9459459459459459,0.9773425499231951,50.844797,1.461,0.9459459459459459,peak_delta_mb; N_ATTACK=40; query_budget=200; skipped=3; failed=2; success=35
2026-01-09_18-58,43,2,emotion,dair-ai/emotion,transformersbook/distilbert-base-uncased-finetuned-emotion,6,macro,dair-ai/emotion,400,hf_distilbert,textattack,textattack_textfooler,10,10,0.0,1.0,0.8945325996918528,,0.0,0.0,1.0,1.0,1.0,1.0,8.038556,0.016,1.0,peak_delta_mb; N_ATTACK=10; query_budget=200; skipped=0; failed=0; success=10; batch_size=32; max_length=256
2026-01-09_18-58,44,3,emotion,dair-ai/emotion,,6,macro,dair-ai/emotion,400,sk_tfidf_lr,textattack,textattack_textfooler,40,30,0.25,1.0,0.8857316361740671,,0.0,0.0,1.0,1.0,1.0,1.0,36.67571,0.168,1.0,peak_delta_mb; N_ATTACK=40; query_budget=200; skipped=10; failed=0; success=30
2026-01-09_18-58,44,3,emotion,dair-ai/emotion,transformersbook/distilbert-base-uncased-finetuned-emotion,6,macro,dair-ai/emotion,400,hf_distilbert,textattack,textattack_textfooler,10,8,0.2,1.0,0.9130067420290828,,0.0,0.0,1.0,1.0,1.0,1.0,6.165322,0.184,1.0,peak_delta_mb; N_ATTACK=10; query_budget=200; skipped=2; failed=0; success=8; batch_size=32; max_length=256
2026-01-09_18-58,45,4,emotion,dair-ai/emotion,,6,macro,dair-ai/emotion,400,sk_tfidf_lr,textattack,textattack_textfooler,40,34,0.15,0.9705882352941176,0.8534777846935944,,0.029411764705882353,0.017391304347826087,1.0,1.0,0.9705882352941176,0.9826086956521739,50.348869,0.043,0.9705882352941176,peak_delta_mb; N_ATTACK=40; query_budget=200; skipped=6; failed=1; success=33
2026-01-09_18-58,45,4,emotion,dair-ai/emotion,transformersbook/distilbert-base-uncased-finetuned-emotion,6,macro,dair-ai/emotion,400,hf_distilbert,textattack,textattack_textfooler,10,6,0.4,1.0,0.8793950765707228,,0.0,0.0,1.0,1.0,1.0,1.0,4.553969,0.0,1.0,peak_delta_mb; N_ATTACK=10; query_budget=200; skipped=4; failed=0; success=6; batch_size=32; max_length=256
2026-01-09_18-58,46,5,emotion,dair-ai/emotion,,6,macro,dair-ai/emotion,400,sk_tfidf_lr,textattack,textattack_textfooler,40,32,0.2,0.9375,0.9074834816837675,,0.0625,0.02857142857142857,1.0,1.0,0.9375,0.9714285714285714,40.140453,0.02,0.9375,peak_delta_mb; N_ATTACK=40; query_budget=200; skipped=8; failed=2; success=30
2026-01-09_18-58,46,5,emotion,dair-ai/emotion,transformersbook/distilbert-base-uncased-finetuned-emotion,6,macro,dair-ai/emotion,400,hf_distilbert,textattack,textattack_textfooler,10,10,0.0,1.0,0.8914962842609502,,0.0,0.0,1.0,1.0,1.0,1.0,7.861928,0.0,1.0,peak_delta_mb; N_ATTACK=10; query_budget=200; skipped=0; failed=0; success=10; batch_size=32; max_length=256
